team,post,post_author,post_time,tag
Natus Vincere,DO3S NOT CL34R 1T UP. 1 R34D TH3 BROD3MUS DUB FOR 4 B1T 4ND TH3 R3Z1 TH3R3 1S L4CKLUST3R 11RC,contraryanchor,2024-11-16T16:52:20.402Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Tight choice in The Game Awards Game of the Year between three awesome games -- Metaphor: ReFantazio, FFVII Rebirth and Astrobot.

I wish Like a Dragon: Infinite Wealth would've got Game of the Year nomination. Elden Ring DLC doesn't deserve its nomination.

Voting is open at thegameawards.com.",Aku Kotkavuo,2024-11-20T01:21:43.234Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"올해의 이스포츠 선수: BEST E-sports Athelete #GOTY 

33 | Neta Shapira | 도타2
ALEKSIB | Aleksi Virolainen | 카운터 스트라이크 2
쵸비 | 정지훈 | LoL
페이커 | 이상혁 | LoL
ZYWOO | Mathieu Herbaut |  카운터 스트라이크 2
ZMJJKK | Zheng Yongkang | 발로란트",BGBK/벅벜,2024-11-19T06:56:33.838Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"🏆 เธรดลิสต์ The Game Awards ประจำปี 2024 🏆

สาขาที่ 28
Best Esports Athlete

- 33 (Neta Shapira)
- Aleksib (Aleksi Virolainen)
- Chovy (Jeong Ji-hoon)
- Faker (Lee Sang-hyeok)
- ZyWoO (Mathieu Herbaut)
- ZmjjKk (Zheng Yongkang)",Japanitsu (ジェパニッス),2024-11-19T03:28:08.195Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"(9/19) Même pour quelqu'un comme moi qui ne suit pas assidument l'esport et surtout pour League of Legends, ça sera forcément Faker rien que pour son palmarès et sa récente victoire aux Worlds 2024.",Nindo64,2024-11-18T22:24:07.799Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"I really hope Brianna White wins Best performance, her Aerith was wonderful, best character in the game

I doubt Aleksib is gonna win, buy cool to have a finnish esport player nominated

Ghost of Yōtei is my pick for the most anticipated game

2/3",Ipa,2024-11-18T22:00:02.515Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"The Game Awards have announced the nominees for Esport Athlete of the Year ! 🫅 #Esport

- 33 (Dota2)
- Aleksib (CS2)
- Chovy (LoL)
- Faker (LoL)
- Zywoo (CS2)
- ZMJJKK (Valorant)

www.thegameawards.com/nominees/bes...",Esport.🌐,2024-11-18T19:27:39.318Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"¿Cómo que en los Game Awards a Mejor Jugador de Esports, de parte de CS2, están Aleksib y ZywOo? De Aleksi, puedo entenderlo y hasta justificarlo, ¿pero ZywOo? ¿Por qué no m0nesy o donk? Se lo merecen un millón de veces más.",MaxRave,2024-11-18T19:17:52.199Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,sorry kangkang and aleksib,maki,2024-11-18T19:03:52.037Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"BEST ESPORTS ATHLETE nominees
🔹 33
🔹 Aleksib
🔹 Chovy
🔹 Faker ⭐
🔹 Zywoo
🔹 ZMJJKK

🗳️ Vote Now: bit.ly/tgavote",Rin,2024-11-18T18:36:30.364Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Got my nominations in for #TheGameAwards this year! This is a stacked roster and some of these categories were really hard to choose from (I wish I could've nominated every indie game),Ritley,2024-11-18T18:06:01.693Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"When you aren't drinking whiskey, yah gotta find a new RITUAL? youtube.com/live/jl-0lZj...",KillCoWhiskeyMusings,2024-11-20T23:40:47.149Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,One of the best JL runs 🔥 Definitely recommend @ssnyder1835.bsky.social's run on JL. He gives Martian Manhunter his flowers and it's a great team book 🙌,Spiider,2024-11-20T23:32:57.265Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Steindórsreitur (gegnt JL) - grandatorg.is,Einar Karl Friðriksson,2024-11-20T23:02:05.948Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Demasiado mono el perrete para ser Jl,Ainegue,2024-11-20T22:59:09.462Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Tonight I'm hearing the Parker Quartet and mezzo Fleur Barron, in Brahms, JL Adams, Mahler, and a premiere by Anthony Cheung. www.pcmsconcerts.org/concerts/

For Philadelphians—and anyone else in the nabe—if you're not getting to PCMS concerts, you're not doing it right 

#chambermusic #Philadelphia",Bruce Hodges,2024-11-20T22:57:13.140Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Even without the death of Kevin Conroy, from what I've seen of this game, it just gets too unnecessarily disrespectful to the JL. Except for Wonder Woman, for Some reason?",ShutUpCrime,2024-11-20T22:33:46.159Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,I signed the Austalia Institute's petition instead. Not a fan of JL.,Joy,2024-11-20T22:06:13.514Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Early vibes

(Yes I have West Ham goalkeepers 🥶)

1-2

2-0
1-0
2-2
1-1
3-1
3-1

0-2
1-2

4-0 (JL 👋)",FPL Chancer,2024-11-20T22:02:37.772Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Great choice! And Harley from the DCAU (Batman TAS/JL(U)) is, in my opinion, the best version of her. Sassy, strong and a lot of fun.",Kanok,2024-11-20T21:47:21.232Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Perfecto! Sígueme JL!,Eloy,2024-11-20T21:22:04.959Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"#HorrorWritersChat As always, I direct you to my website where you can purchase my books if like monsters, ghosts, and snarky female leads!

Thanks, Matt!",J.L. DuRona's THE STONE HOLLOW CIRCLE out now! 👻 🎃,2024-11-20T21:07:10.190Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Turning over a new leaf here

🖌️JL Westover",Uncle Leo,2024-11-20T21:05:05.459Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Hi, #HorrorWritersChat!

I'm JL, and I write spooky stories for tweens!

I love to write horror because it's just so fun, especially if I can scare myself in the process!",J.L. DuRona's THE STONE HOLLOW CIRCLE out now! 👻 🎃,2024-11-20T20:33:38.522Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Agreed I liked JL infinity. Yeah i guess they did Maws but idk if thats any good,Dal,2024-11-20T20:20:50.627Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Ik ben nog steeds diep onder de indruk van de uitvoering van de 'Hohe Messe' van JS Bach door het kamerkoor Il Cocodrillo Cante uit Enschede. Zaterdag en zondag jl.,Henk Smit,2024-11-20T20:01:31.425Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"I thought the JL one was good

Funny they didn't do anything STAS one ngl",Dazan,2024-11-20T20:00:00.840Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,sooo adorable 🥺💛 happy birthday jl!!,anhi 🌸,2024-11-20T19:59:48.213Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"I think that's what separates it from other cartoons and animations. 

JL/JLU feel like an extension of the comics; still entertaining for kids and you can root for the heroes, but the characterization of all of them is so perfectly realized. 

They are the definite versions of the JL to me.",Chris,2024-11-20T19:00:47.703Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Je crois que c'est son côté romantique qui me plaît le plus. C'est de la belle ouvrage (JL Pierot à la prod ❤️).
Et puis il y a ""Dégueulasse"", sublime chanson sur le deuil qui m'a toujours bcp touché.
(Et j'ai rencontré le monsieur à l'époque donc ça joue aussi j'imagine)",Twist,2024-11-20T18:58:56.587Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Deres anslag er forenlig med at jeg skrev i en kronikk i VG 1. februar i år at det var 1500 mrd. kroner, ... 3/16

www.vg.no/nyheter/i/q1... (med en oppfølger noen uker senere: www.vg.no/nyheter/i/jl...)",Bjørn Johan Berger,2024-11-20T18:06:21.335Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Also to be fair, vanilla JL was never my favorite. I always enjoyed Unlimited more due to vixen, huntress, the question but I don’t think unlimited would be what it is without having been pre established by JL",Mark (he/him),2024-11-20T17:47:56.986Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Most if not all.

Batman is a villain in heroes clothing. He fights dirty.

One of the Justice League's worst losses was because Lex Luthor stole his contingency plan to defeat every member of JL if they turned rogue.",Dangerous Brian (Neither dangerous or named Brian),2024-11-20T17:39:02.546Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Folks watching Hong Kong might be interested in the conversation, courtesy of CFR, between Jerome Cohen and Jimmy Lai's defence lawyer, Caoilfhionn Gallagher in January 2024. CF sets out clearly the charges against JL and how they contravene international law. www.youtube.com/watch?v=cfQ-...",Jane Duckett,2024-11-20T16:15:16.393Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,When i caught myself making everything abt jl again,Kẻ tà người dâm,2024-11-20T15:48:49.307Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Petit passage à Bordeaux chez les JL,Nikola Onerock,2024-11-20T15:48:36.455Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Im not articulate enough to explain why, but I love Isle of The Dead",An Idiot ,2024-11-20T23:59:58.891Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,can u guys retweet my art..im trying to cheer myself up 🥹,Skყ ☁️,2024-11-20T23:59:55.998Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"still there and very active, my engagement has been improving lately lol im never deleting twitter i think it's bad business to depend on a single platform",Goddess Lena 🏳️‍⚧️(dec 2nd🎂)⊹ ₊ ⟡ ⋆,2024-11-20T23:59:54.986Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"quick intro: im a poly sci phd student who studies American political behavior with a focus on what I call “abnormal politics”, which includes conspiracy theory, far-right extremism, militias, white nationalism, and most generally political weirdos. 

otherwise I’m j a chill gal",Spirolina Agnew ,2024-11-20T23:59:51.677Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,i think im going insane lmfao whst the fuck,little baby freak,2024-11-20T23:59:50.106Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,this is also like entirely different from how i usually draw him and i can share in a bit but im running an errand,Toady Tee,2024-11-20T23:59:49.578Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Haha im just weird 😂,Regisal,2024-11-20T23:59:46.948Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"yeah it goes something like
""shaking my head every time republicans speak so they know im respecting the law and silently and politely protesting them""",jack katz,2024-11-20T23:59:41.095Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Streamin now!~

imma watch some youtube currently burnt out on gaming and art wont last long since im only makin new clothes for the model

Twitch.tv/autumnstarbinder",Autumn,2024-11-20T23:59:37.251Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Im excited and ready to get my nails done,Uhglay Bald,2024-11-20T23:59:36.803Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"2. 3

...im 23!",💛🩷 LOVEY 🩷💛,2024-11-20T23:59:35.918Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,THATS SO SWEET IM CRYINGGG,𝐣𝐚𝐝𝐞⁷ is feeling JOLLY 🎄☃️,2024-11-20T23:59:32.121Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,holy shit its real im excited,bri 🌼🏳️‍⚧️,2024-11-20T23:59:31.033Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,every time i see this i think it says “autistic” and im like hell yeah🤘🏻🎸🗿,cannas🐿️,2024-11-20T23:59:28.969Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"love having a mental illness moment and then after im done being depressed i immediately decide im perfect and nothing was my fault ever, actually",Jingle Bellamy Rock 🔔,2024-11-20T23:59:27.186Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"therapy done, im healed",aaras,2024-11-20T23:59:24.781Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"i think its funny that not too long ago i was like im gonna swear off beef for like personal satisfaction, imaginary boycott reasons because beef is probably the worst meat exploitation and environment wise (and bc it sucks)

and then i had to go on a cholesterol diet anyway and it didnt matter",👻,2024-11-20T23:59:23.744Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"#STALKER2 Stream starting in half an hour!

IM SO EXCITED 
#vtuber #furry #smallstreamer #furryvtuber",Gaius,2024-11-20T23:59:20.737Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Guys I just found out Today is the 20th and now im in shock because the year went by so fast 🥹,Mercury,2024-11-20T23:59:17.582Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Im no conservative but there were some serious issues and lies with Fauci that should have had him removed and replaced early on. Instead the left championed him and legitimized the paranoia of the anti vax crowd. We can do better than this culture war garbage,,2024-11-20T23:59:14.118Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"this feels like a lie, im bored",Henry✮⋆˙,2024-11-20T23:59:13.808Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,STOP NO IM SCARD,SKIBIDISHOCK| MIZI SAVE ME (IA FROM 22 TO 30),2024-11-20T23:59:13.312Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,"Er wollte doch als damaliger Umweltminister zurücktreten, wenn die AKWs weiterlaufen sollten.
Wiso kann den überhaupt jemand wählen? Nur im Bierzelt zu gebrauchen.",Dr. Torben Knusper,2024-11-20T23:59:12.316Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Natus Vincere,Im gonna skip one because it is in my profile but I was born a gorgeous early morning November 29th,Matt aka frogsoblivious aka notmarkiplier aka the face guy,2024-11-20T23:59:11.833Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"🎮🔥 Nemiga (5) vs Cloud9 (13)! 🔥🎮

Winner: Cloud9

Event: Perfect World Shanghai Major 2024 Europe RMR A#cs #cs2 #hltv #Nemiga #Cloud9","Counter-Strike Rankings, Upcoming Matches, and Results",2024-11-20T02:44:30.747433+00:00,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"🎮🔥 Nemiga (2) vs Rebels (1)! 🔥🎮

Winner: Nemiga

Event: Perfect World Shanghai Major 2024 Europe RMR A#cs #cs2 #hltv #Nemiga #Rebels","Counter-Strike Rankings, Upcoming Matches, and Results",2024-11-20T02:41:19.270356+00:00,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"🎮🔥 BetBoom (2) vs Nemiga (0)! 🔥🎮

Winner: BetBoom

Event: Perfect World Shanghai Major 2024 Europe RMR A#cs #cs2 #hltv #BetBoom #Nemiga","Counter-Strike Rankings, Upcoming Matches, and Results",2024-11-20T02:39:43.978242+00:00,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"s)
38. OG (45 points)
39. M80 (45 points)
40. 3DMAX (45 points)
41. Lynn Vision (44 points)
42. Jeeves (43 points)
43. Aurora (41 points)
44. 9z (39 points)
45. Metizport (35 points)
46. Wildcard (33 points)
47. ODDIK (32 points)
48. FORZE (31 points)
49. BESTIA (30 points)
50. Nemiga (30 points)
51","Counter-Strike Rankings, Upcoming Matches, and Results",2024-11-19T18:31:46.049060+00:00,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"RMR Recap:

Faze, C9, Na'vi in, with Faze taking 4th
Falcons, Nemiga, and Sangal out.

I think it's the worst news for Falcons, but they get Niko in 2025. Then what?

It was cool to see Sinners play C9 so close. I hope they make it in.

I'm kinda nervous about Fnatic.

#CS2 #CounterStrike",Floofys🏳️‍🌈🌱,2024-11-19T15:13:25.966Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#BetBoom eliminate #Nemiga from the Shanghai Major 2-0 after a 13-8 victory on Mirage.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-19T06:40:24.306Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#BetBoom take Ancient 13-8 over #Nemiga.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-19T05:56:57.532Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#BetBoom take on #Nemiga in an elimination BO3.

Map 1 will be Ancient, map 2 will be Mirage, and the decider will be Anubis.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-19T05:02:03.488Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"What was the Nemiga vs Rebels game.
Most cinematic cs2 official since Amkal vs NIP

#cs2",TiHN,2024-11-18T10:35:55.593Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#Nemiga eliminate #Rebels from the PW Shanghai Major with a 19-17 victory on Ancient.

Both teams fought tooth and nail but Nemiga emerged victorious.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-18T10:33:46.056Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"After so many rounds of OT, #Rebels stay alive and take us to a final map, Ancient.

Rebels bested #Nemiga 25-23 on Anubis.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-18T09:04:06.122Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#Nemiga take Vertigo 13-8 over #Rebels.

They will play on Anubis next.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-18T06:48:12.750Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#Nemiga take on #Rebels in a BO3 to determine who continues in the RMR and who gets eliminated.

Map 1 will be played on Vertigo. Map 2 will be Anubis and the decider will be Ancient.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-18T06:13:10.039Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#Cloud9 take down #Nemiga on Inferno 13-5.

HeavyGod was seemingly unstoppable.

C9 climb to 1-1 while Nemiga fall to 0-2 and are one loss away from being eliminated.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-17T12:20:05.993Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#Nemiga and #Cloud9 are going head to head on Inferno.

Both teams are searching for their first win. The loser will be one loss away from elimination after.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-17T11:31:16.490Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#MOUZ absolutely demolish #Nemiga 13-3 on Inferno.

A really strong showing for Brollan and torzsi.

Nemiga fall to the lower bracket.

#CS2 #ShanghaiMajor #counterstrike",Mike,2024-11-17T05:52:33.977Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"#Nemiga (#29) will challenge #MOUZ (#5) in a BO1 as the third matchup in the PW Shanghai Major EU RMR.

Mouz has been performing exceptionally well all year but fans seem to think Nemiga may upset. They are both slated as a 50% chance to win.

They will play on Inferno to decide.

#CS2",Mike,2024-11-17T05:10:42.251Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"RMR Shanghai Major 🇨🇳

Mine predictions for kvalifikationen i Europa gruppe A

🎟️Navi
🎟️Vitality
🎟️Mouz
🎟️Faze
🎟️SAW
🎟️Fnatic
🎟️Cloud9

🫧: Falcons, Betboom, GamerLegion

🗑️Nemiga, Sangal, Sinners, Rebels, Eclot, Unity

Hvad er jeres tanker?

#Majorpådansk #cspådansk",Mikespike,2024-11-16T21:13:19.785Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"Indeed. The Song dynasty was perhaps the world's first ""modern"" society, with the start of the printing press,  paper money, gun powder, etc, but was cut short by Genghis Khan and the Mongol invasion...",Winter Camping,2024-11-20T23:58:53.924Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,My mouse! She loves dschinghis khan as much as i do !,KremlinRider,2024-11-20T23:55:36.529Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"Imran khan aap ki jung lad raha hai
Ye baat nahi bholna",,2024-11-20T23:54:46.651Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"So, did Tony Khan just forget that Powerhouse Hobbs was a member of the Don Callis family before he got injured? 🤔",Jenna Rayshon 🪄+🐇=🍷 🏳️‍⚧️,2024-11-20T23:52:34.353Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"ROS - Mac Miller
Love is Blind - Eve, 
Missing You - Brandy, Tamia, Gladys Knight, Chaka Khan",tos 🐦‍🔥,2024-11-20T23:46:28.046Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"Grieving Palestinian parents send off their 3 children, Abdul Aziz, Hamza and Laila, slaughtered by the israelis in Mawasi in Khan Yunis, south Gaza.",Wild Elephant 🇵🇸🇵🇸🇵🇸,2024-11-20T23:41:19.521Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,One million viewers on only Imran khan account 😍Great success to pti tigers 🙌 @agentjay2009.bsky.social,Irum,2024-11-20T23:39:35.610Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"So who is he? Hitler, Stalin, Mussolini, Genghis Khan, Musk or Trump? 🤣",Dharhix,2024-11-20T23:37:54.645Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"🇵🇰 Imran Khan, the former Prime Minister of Pakistan, has been granted bail and ordered to be released immediately by the Pakistani court.",WarCabinet,2024-11-20T23:37:22.688Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,,ModCon02 ,2024-11-20T23:30:00.225Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"the first few episodes or so have like. fiona apple, 3 doors down, iggy pop, the cardigans, fat joe, korn, shaggy, george michael, CAKE, beastie boys, eels, chaka khan, beck, alice in chains, soundgarden, the offspring, weezer and spice girls. what the fuck",duarte 🌹,2024-11-20T23:26:05.829Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"Allhamdulilla 
Imran Khan was to be RELEASED ON BAIL on the 21st of November, 2024. 
IF I AM RELEASED BEFORE 23rd I SHALL LEAD THE PROTEST ON THE 24TH OF NOVEMBER FOR RULE OF LAW, FOR RESTORATION OF DEMOCRACY AND FOR THE RELEASE OF ALL THE POLITICAL PRISONERS",Dr. Shahbaz GiLL,2024-11-20T23:19:45.010Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,bsky.app/profile/khan...,SurvivingTrump,2024-11-20T23:19:41.031Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"Citing war crimes, ICC prosecutor Karim Khan has asked a pre-trial panel at the Hague to approve his request for arrest warrants against Benjamin Netanyahu, former Defence Minister Yoav Gallant and three Hamas leaders who have since been killed.",Arié (pronoun = name) - #FreeThemAll 🏳️‍🌈ⵣ🪬,2024-11-20T23:17:12.350Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,khan saab back soon انشاء اللہ ❤️🔥,Lohaar,2024-11-20T23:10:34.876Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,Oh my. We love Star Trek.....especially James Tiberius Kirk piping Khan with a control rod.,,2024-11-20T23:09:32.415Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,Imran khan,,2024-11-20T23:08:41.562Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
Nemiga,"A crime was proved in Imran Khan in Pakistan, he was also of Wafa🤟🤟🤟🤟🇧🇫👇",𝑰𝑲☪ 𝐤𝐚𝐩𝐭𝐚𝐧✍☽,2024-11-20T23:03:09.169Z,"['Perfect World Shanghai Major 2024: European RMR A', 'Perfect World Shanghai Major 2024']"
